"SELLER_ID","SELLER_ZIP_CODE","SELLER_CITY","SELLER_STATE","SELLER_LAT","SELLER_LNG"
"2d378dbb39815785238c0139c7647fb7","89240","sao francisco do sul","SC","-26.245497711","-48.606930504"
"0b0ddbc7b9d9584f442c7ac92b0ff6c9","07052","guarulhos","SP","-23.472440182","-46.554128471"
"51209b446b2073894bdc0face6c73ffc","29104","vila velha","ES","-20.367130895","-40.317282757"
"5996cddab893a4652a15592fb58ab8db","19010","presidente prudente","SP","-22.123026838","-51.386427423"
"aa8af66c623d7d544dfe4bb85b5ebe3b","32672","betim","MG","-19.939459875","-44.173227329"
"1690cada046eb7e92c12f98b1f8a8167","01303","sao paulo","SP","-23.549321492","-46.64884876"
"385799a1cddbd26dfeb9157356a42282","04676","sao paulo","SP","-23.658411754","-46.676522309"
"42b729f859728f5079499127a9c2ef37","03910","sao paulo","SP","-23.584854964","-46.51552404"
"556a6409838156ea299c9d1f9e2dde43","81200","curitiba","PR","-25.437053363","-49.332606738"
"179d859f51292aac5c10806a356f7af9","09411","ribeirao pires","SP","-23.718720519","-46.394902338"
"934ed5cd1b9c1c7382d0a94a94b9e639","81070","curitiba","PR","-25.482961231","-49.30348235"
"be3b4b0f050a6aa1b2d901c4b77e979f","84430","imbituva","PR","-25.229809604","-50.604360911"
"6806dad1da97bfb5a9038eac6881f706","83280","guaratuba","PR","-25.888595863","-48.585184552"
"94231344608e603693b0a8891143f65d","91520","porto alegre","SP","-30.068547664","-51.16731321"
"446cc09cdbb130904da114e807dbec40","05615","sao paulo","SP","-23.587748253","-46.717148192"
"47efca563408aae19bb7206c2d969ea9","64033","teresina","PI","-5.123609454","-42.768343871"
"00ab3eff1b5192e5f1a63bcecfee11c8","04164","sao paulo","SP","-23.627227046","-46.608273591"
"71271995e85f5b8530be99ed54a91b89","91360","porto alegre","RS","-30.020163045","-51.154473323"
"a435b009cd956ea60748b5cfbddf2e24","14406","franca","SP","-20.535392872","-47.43534915"
"11938fcc75f6902fea1d0a6f72b54a57","89900","sao miguel d'oeste","SC","-26.733554851","-53.518238021"
"9b76ad3d04236f76bc71c59470305e13","18550","boituva","SP","-23.286582181","-47.671142115"
"d7ab82074b5f1dfba46db123df101bff","12941","atibaia","SP","-23.123797502","-46.542935522"
"9c0e69c7bf2619675bbadf47b43f655a","12230","sao jose dos campos","SP","-23.22588041","-45.887548437"
"94d76e96eedd976258cd3278ce56d5f2","18132","sao roque","SP","-23.517009887","-47.14025959"
"52f976b17ea7f2f087f56dcc419328f6","86820","california","PR","-23.665348935","-51.35651634"
"4e326052e5dbba8adcd512f3450a307e","08020","sao paulo","SP","-23.504458015","-46.44160471"
"3586b8580d9c917874e053a1bb37b5ff","14802","araraquara","SP","-21.772214519","-48.180723545"
"6edacfd9f9074789dad6d62ba7950b9c","07135","guarulhos","SP","-23.424360957","-46.525061692"
"52831e5990d0771cb4951d6f12928167","17600","tupa","SP","-21.934692744","-50.513772516"
"9e7c5f4d7770eab65738cca38f9efccf","02562","sao paulo","SP","-23.487175317","-46.673800006"
"4677a5437afda5fa7140b927b07be1cc","84920","japira","PR","-23.812156076","-50.14033915"
"3e8bd881d92466e63ba9e3e809cd3c50","20751","rio de janeiro","RJ","-22.883848522","-43.30564273"
"4a1917ef994878940e1fb03eeb787ad7","70610","brasilia","DF","-15.794131637","-47.914043398"
"334cab711dee080b079fa5779b584783","09190","santo andre","SP","-23.675023442","-46.538763507"
"9dd59e43f0c9f0553244e8f9c2fb247e","85851","foz do iguacu","PR","-25.541774551","-54.584752658"
"ccf8813e5a7d6c84d865cd38bfc2b130","12080","taubate","SP","-23.022604507","-45.550140638"
"8d956fec2e4337affcb520f56fd8cbfd","09780","sao bernardo do campo","SP","-23.715038086","-46.536707311"
"e5a3438891c0bfdb9394643f95273d8e","13483","limeira","SP","-22.560556066","-47.44637678"
"f9f68daa2af419d38f745478bcb3da1a","13180","sumare","SP","-22.837597992","-47.171954814"
"138dbe45fc62f1e244378131a6801526","02215","sao paulo","SP","-23.490940995","-46.583480244"
"5058e8c1e82653974541e83690655b4a","08583","itaquaquecetuba","SP","-23.444618816","-46.373790441"
"cd2169d9f31ff6fbb9ca3373b0c9e354","28633","nova friburgo","RJ","-22.237968106","-42.526700181"
"15aec03fe4cf30dfa574cf550f5ff5ff","21862","rio de janeiro","RJ","-22.86463341","-43.466916456"
"9674754b5a0cb32b638cec001178f799","04438","sao paulo","SP","-23.677163721","-46.669777092"
"c161d1327ebc3a156c09582ab2f59f6c","03521","sao paulo","SP","-23.547716227","-46.518601717"
"4d232b78ab7ef10393dc3807d827bc0d","30120","belo horizonte","MG","-19.91840928","-43.940170205"
"23ff42c4bf1f8f16cddb19d8b972974a","37975","itau de minas","MG","-20.744272483","-46.751527276"
"d3dcf0604eabf0224fbd5948b5e02f69","03654","sao paulo","SP","-23.525242586","-46.516854945"
"49067458c68f7701fd334ce326accbe0","36050","juiz de fora","MG","-21.734454625","-43.348686822"
"dfa0c4c6229ab200a4a1336b4d7128ff","88085","florianopolis","SC","-27.606677122","-48.592648789"
"35281d148dcf7134bae913c57db4e6da","05171","sao paulo","SP","-23.47717323","-46.749554288"
"76833248bbc0e65a0293ec62023e4396","16200","birigui","SP","-21.295086486","-50.343188273"
"48e5ee06fb2dc74df1c711a9b6dfac2a","35540","oliveira","MG","-20.698539112","-44.826747745"
"2cb6eb1b7185064167657fa09f541105","34710","sabara","MG","-19.880534596","-43.903555283"
"0f7eea709efdf942b5f95c7516dbacd7","19865","pedrinhas paulista","SP","-22.815136902","-50.790500341"
"54583ab379489add547fe47b628db589","09810","sao bernardo do campo","SP","-23.719504212","-46.565284086"
"51e0557bc7b86de13e946c60ee91ce39","31510","belo horizonte","MG","-19.814569315","-43.965447306"
"0bebbb2cea103a4a020c95d43fd7d754","02515","sao paulo","SP","-23.510293125","-46.657706266"
"9da1ca0bef29ee170e541927a5aeabdc","15500","votuporanga","SP","-20.420096215","-49.971348114"
"6c7d50c24b3ccd2fd83b44d8bb34e073","19025","presidente prudente","SP","-22.099561149","-51.406632905"
"3faf68a3b0af94b10bac70d86077be49","13825","holambra","SP","-22.634289092","-47.053267986"
"05feb94f19d094d4b0f9281f0b1d4c99","08752","mogi das cruzes","SP","-23.541525205","-46.262147822"
"f650a9708fa1bab22bdd8d3a818cc415","88901","ararangua","SC","-28.943498101","-49.499331678"
"5cbbd5a299cab112b7bf23862255e43e","83324","pinhais","PR","-25.425040044","-49.189076311"
"07d75e33f2750d97d467fb57e4dfdd8a","02117","sao paulo","SP","-23.519285369","-46.593241442"
"8a8835a43bda99fd37310ad76c457510","09540","sao caetano do sul","SP","-23.625732521","-46.566645326"
"ca3bd7cd9f149df75950150d010fe4a2","04361","sao paulo","SP","-23.643567541","-46.662809569"
"323ce52b5b81df2cd804b017b7f09aa7","03306","sao paulo","SP","-23.544728704","-46.575614795"
"ebd1417732defaf66c50b5a800eb293e","86047","londrina","PR","-23.347956555","-51.16795219"
"76ea5315acb3f5f7ade3cd261faf922a","04213","sao paulo","SP","-23.592372878","-46.602007084"
"4b1eaadf791bdbbad8c4a35b65236d52","14092","ribeirao preto","SP","-21.177697793","-47.768192907"
"4cc43a222a0f94910728b62b97a8c5f8","14026","ribeirao preto","SP","-21.214632208","-47.821970993"
"bc503e244f187939d10c92a5c8e378ce","16200","birigui","SP","-21.295086486","-50.343188273"
"b6f52e346160519c24a23af05410ad32","01254","sao paulo","SP","-23.543887776","-46.680248416"
"70125af26c2d6d4ef401a1d02ae7701f","74435","goiania","GO","-16.665128827","-49.300779095"
"c84592044b180dec206770c38603814b","01026","sao paulo","SP","-23.539639405","-46.632153846"
"1caf283236cd69af44cbc09a0a1e7d32","26020","nova iguacu","RJ","-22.732409399","-43.449800995"
"ba90964cff9b9e0e6f32b23b82465f7b","07140","guarulhos","SP","-23.429851309","-46.497934672"
"5e9f5bd34e0830569f05c9d4f56e04a8","90560","porto alegre","RS","-30.021102483","-51.203042159"
"15fa791d5e017f66402dc28c44480657","03307","sao paulo","SP","-23.546502041","-46.57410862"
"20d83f3ef0e6925fd74bfd59170babf7","02804","sao paulo","SP","-23.483381949","-46.698122851"
"59417c56835dd8e2e72f91f809cd4092","13480","limeira","SP","-22.570718665","-47.403071398"
"a13580f0e8f782b7a543885a0ef99f08","22790","rio de janeiro","RJ","-23.013945235","-43.463020175"
"ccada0ef508e698917a6eab263375905","85948","pato bragado","PR","-24.625504809","-54.227162045"
"4bde6149c15cf7e177b36fa060dd6de8","99500","carazinho","RS","-28.291480904","-52.790329452"
"fe1bbc5feda5c8979a8a1b3b2512d5a6","38680","arinos","MG","-15.922557954","-46.108100207"
"23a0ffca143a15b9b5bbdb7d552f626a","13520","sao pedro","SP","-22.551504806","-47.906773292"
"32b8764b4ef628b53608fc34011fcc13","88504","lages","SC","-27.821744035","-50.343549906"
"e7df4cd29ab5abab70fb0783ddb53987","04122","sao paulo","SP","-23.601965173","-46.622572429"
"0432ead42b6c8a0bdf68154add917fdf","09320","maua","SP","-23.659734305","-46.441473188"
"7e959205cebc10adefcb331f934238a4","01223","sao paulo","SP","-23.544139382","-46.648916742"
"2a261b5b644fa05f4f2700eb93544f2c","13660","porto ferreira","SP","-21.867396479","-47.478629302"
"f680f85bee2d253556ac91be391d2c82","06365","carapicuiba","SP","-23.552936493","-46.850864792"
"3785b653b1b82de85ab47dd139938091","85640","ampere","PR","-25.919095581","-53.474001975"
"d379f449f2a3b271bc01c0782020f705","35500","divinopolis","MG","-20.140470851","-44.883685492"
"7ea5bfa6c340f58f8e71fc1f0412b0d6","30180","belo horizonte","MG","-19.926752781","-43.946726208"
"dc120d932ddf9d4dfb6fd68beefda622","83010","sao jose dos pinhais","PR","-25.54230551","-49.182226035"
"6902157ee16728322d61a1321fa79e58","01026","sao paulo","SP","-23.539639405","-46.632153846"
"f3041c2e75ec683697a6a5ea82192210","35680","itauna","MG","-20.078155907","-44.576152521"
"c54679b132454625907c773d273d4126","11443","guaruja","SP","-23.979038516","-46.205880867"
"d26aa40b90272d4843d63be7c1462c8d","03065","sao paulo","SP","-23.537469869","-46.578929851"
"a2fa0bdc798ee84cdb08281337cf4fb6","88063","florianopolis","SC","-27.682076551","-48.491111985"
"bd697db56ff8e7c9cd1abeb7f72029b2","03533","sao paulo","SP","-23.54449575","-46.517029206"
"2aafae69bf4c41fbd94053d9413e87ee","91901","porto alegre","RS","",""
"483ca627d131e18f988349b1655c0acd","13800","mogi mirim","SP","-22.43734046","-46.96571612"
"1a3df491d1c4f1589fc2b934ada68bf2","89224","joinville","SC","-26.264429295","-48.807462153"
"e81e1f9c3e762e620f3fb60a51499e16","89520","curitibanos","SC","-27.291210361","-50.577437374"
"4170f6a9367e6b5d6401d03ce6d54569","71906","brasilia df","DF","-15.831017841","-48.011026286"
"4e480be820e37de1444325ff358c9296","37410","tres coracoes","MG","-21.693233185","-45.259366066"
"6560211a19b47992c3666cc44a7e94c0","05849","sao paulo","SP","-23.652866747","-46.756261705"
"3da38366e7bd9baf6369071f782ecdf0","60346","fortaleza","CE","-3.72375129","-38.590393127"
"e3e290b38963293022cdcd6db8328103","01403","sao paulo","SP","-23.56897981","-46.653551685"
"70b52a4cfc823994561b00bad161b4ed","02727","sao paulo","SP","-23.497189018","-46.685666483"
"c1552b1dab6e6f760950368ae61fb600","12215","sao jose dos campos","SP","-23.186241382","-45.87179974"
"596849622429351f47b32e6cae1055ff","08710","mogi das cruses","SP","-23.522632292","-46.1959051"
"e6ffc9ac6a7adc9d16a1cfc2286dd546","02565","sao paulo","SP","-23.486411359","-46.668372855"
"bf0045791395e66460eb04749c68672a","04256","sao paulo","SP","-23.629315472","-46.591492189"
"718539d38d07dd351c76db862760e2e2","13088","campinas","SP","-22.859771055","-47.038373769"
"b76f4d90e85657a240495c876313adc5","13185","hortolandia","SP","-22.892296276","-47.173699398"
"979e9f8b5b39dd243a2550c8b05aecf0","04160","sao paulo","SP","-23.625475456","-46.612000441"
"22a23e5ac7061fc538cc2a019afaaf16","30310","belo horizonte","MG","-19.947044091","-43.928506187"
"0b90b6df587eb83608a64ea8b390cf07","87025","maringa","PR","-23.382348861","-51.92804983"
"9200e6ce317b67196b6b0bad4d4bd567","20771","rio de janeiro","RJ","-22.88666884","-43.279084058"
"4c60877808f4318ef1107fbeb8f89afa","12940","atibaia","SP","-23.114660872","-46.553044574"
"3bb32fedaa74e4ad20f4ce067733bd31","88210","porto belo","SC","-27.156918925","-48.567615295"
"ae8bfdbf1c2a2a2dee92d799db0a31c6","85900","toledo","PR","-24.728099562","-53.739341709"
"1927cdb9fa74f5270097f6250e8e8f34","17511","marilia","SP","-22.17904287","-49.957146299"
"8a87611c08849ffeeccab52aa798b6c7","82940","curitiba","PR","-25.457301524","-49.217432033"
"679769a98cfcc6da877c8486ff1c13f3","35162","ipatinga","MG","-19.46904896","-42.564138135"
"acf974e4d5950ad143a247471b831eb9","95059","caxias do sul","RS","-29.116168772","-51.125376627"
"20a7efa9721046319bdde5d60b6b5365","88790","laguna","SP","-28.476154796","-48.784803095"
"febab0275244b9a49a623f0bd613ca2f","13920","pedreira","SP","-22.741070713","-46.896738928"
"f3da5b2ff499efb8d4a6d371d175d7dd","02407","sao paulo","SP","-23.484788739","-46.624750514"
"436bf27f2f18474fc6047702e9f8a866","13041","campinas","SP","-22.920688426","-47.057212862"
"d2f3e277560ed4c6361284429b00f037","12942","atibaia","SP","-23.122872841","-46.560744672"
"cd843d4cf8ef32827de0396605163ba3","36071","juiz de fora","MG","-21.77290226","-43.316192696"
"67883baaae6134ee81b271a542613728","01310","sao paulo","SP","-23.561329943","-46.656384655"
"7dc9a3355bae96dd82008b313d3a456c","36213","dores de campos","MG","-21.109888276","-44.02314173"
"05e107217c7266362fd44b75b2cd4cc4","05353","sao paulo - sp","SP","-23.560060092","-46.75121235"
"1acde099eb406aa220b1169b188b42da","02532","sao paulo","SP","-23.499645978","-46.65563734"
"d97df38225e5abadaff1e72cb72b823c","09560","sao caetano do sul","SP","-23.632687041","-46.554340672"
"45213867cefbf2cd4c6177e10216a951","13603","araras","SP","-22.349422975","-47.400429516"
"61b893c57e33626afb104d4112b1be76","37142","divisa nova","MG","-21.509945363","-46.195571062"
"a420f60ff1aa9acc80d0e42959f2b313","05138","sao paulo","SP","-23.484964809","-46.733913071"
"ff4ea69c2a729e83e63c7579e4ef8170","07071","guarulhos","SP","-23.453379328","-46.562180631"
"fa5fdc4e4bb6bd1009ad0e4ac4096562","09111","santo andre","SP","-23.672940653","-46.489628504"
"916748bc99315c2d202898ae58b1617e","18040","sorocaba","SP","-23.505588013","-47.469820367"
"bc2ac6b95e1accce9858528ee566c17e","13085","campinas","SP","-22.791501049","-47.080669237"
"25debeafbce801fdd479539350185eee","17350","igaracu do tiete","SP","-22.516237465","-48.562698307"
"02c988090b766852e088c69d7fb3b551","13473","americana","SP","-22.720396033","-47.307749122"
"e5f9e61ceb5f523cc966e0f34095032f","88353","brusque","SC","-27.123359751","-48.911669672"
"ad97a199236354e53fcd91a5a913e9a2","88350","brusque","SC","-27.107621786","-48.937263977"
"3606774ec64634822d78dc2db6d37045","09510","sao caetano do sul","SP","-23.615813182","-46.571738786"
"94165aea8a35c3c21499cbcae239b16c","38412","uberlandia","MG","-18.949866911","-48.310695281"
"c8665a4dd081a2c436b1cd921079d0d9","14750","pitangueiras","SP","-21.010007252","-48.21929005"
"c7dcd301ecfe5ab7f778ac172cf74be7","30120","belo horizonte","MG","-19.91840928","-43.940170205"
"6c17baf138731a4aaacc3210adf2037b","14400","franca","SP","-20.5390093","-47.401257972"
"50c361bcf670d16f6df4d52de3dff924","04131","sao paulo","SP","-23.60701417","-46.618085744"
"32e5635e63cb374eb63afdd242fb6134","22451","rio de janeiro","RJ","-22.975171071","-43.243571604"
"c1f12f926d0ba950578b4fa41115cbb6","04317","sao paulo","SP","-23.642761009","-46.633141963"
"8602a61d680a10a82cceeeda0d99ea3d","01001","sao paulo","SP","-23.550226514","-46.634038569"
"c3acdfac4e3e97ff87529454fbc03642","05705","sao paulo","SP","-23.625263527","-46.721305479"
"fde0cc9ea29c8ccfc0a2c22256a58c71","81650","curitiba","PR","-25.492922494","-49.235697837"
"e63e8bfa530fb16910dd6956e592bb81","07160","guarulhos","SP","-23.411680472","-46.446657416"
"c4f7fee5b0db50e87766f5a4d1b1b758","18085","sorocaba","SP","-23.471718541","-47.435272632"
"d7485b33791774c36108f8c69602d48d","81020","curitiba","PR","-25.490759028","-49.286905001"
"515d781150feed28a6ac091bb0e3cb8c","79090","campo grande","MS","-20.477504051","-54.648975614"
"e908c0f3646e8b60375734a350d95d71","01226","sao paulo","SP","-23.538549452","-46.652910635"
"2646baaf662d4d92ac48f047e35db92d","03303","sao paulo","SP","-23.545025603","-46.584985177"
"13fa2a6c6b9d0f43cb588d7c82117a12","03567","sao paulo","SP","-23.539993218","-46.489568238"
"5343d0649eca2a983820bfe93fc4d17e","09270","santo andre","SP","-23.640601811","-46.494183476"
"7c9130f5f3729edd32aa059141d92484","17400","garca","SP","-22.211504279","-49.658894895"
"e4ebd3f87bf70440014f07ddda7fbe03","19470","presidente epitacio","SP","-21.772489859","-52.116577021"
"33a17d60c64393351ebf1ef860f4e0f2","91510","porto alegre","RS","-30.071006731","-51.177917804"
"640e21a7d01df7614a3b4923e990d40c","14940","ibitinga","SP","-21.757225105","-48.829541136"
"d57e18d5f73c7ccb7f7339b61166898d","03613","sao paulo","SP","-23.519095909","-46.533431506"
"dd2bdf855a9172734fbc3744021ae9b9","31255","belo horizonte","MG","-19.869634301","-43.950959989"
"9d213f303afae4983637247556438ede","14940","ibitinga","SP","-21.757225105","-48.829541136"
"aadfe0417e61315688b6bd7043361e25","74340","goiania","GO","-16.718394763","-49.309000534"
"079d295dcbf06ee8bb1b65ba964eb2b6","02124","sao paulo","SP","-23.507017694","-46.576761861"
"55c26bcb609f480eb7868594245febb5","14910","tabatinga","SP","-21.737063348","-48.687568768"
"cbf09e831b0c11f6f23ffb51004db972","09726","sbc/sp","SP","-23.687601263","-46.561585652"
"7fdb0720c8d7c9075538b365dc8c3a22","85904","toledo","PR","-24.711284228","-53.747891222"
"933446e9a59dece7ae9175103820ca8f","81730","curitiba","PR","-25.508567454","-49.226603808"
"3f8247d0f772ffa58560e5c682521ad5","89211","joinville","SC","-26.331646272","-48.849705429"
"e46bc031f2c5bae4ccb40bb90712e9b4","05174","sao paulo","SP","-23.47986866","-46.74253646"
"4aba391bc3b88717ce08eb11e44937b2","45816","arraial d'ajuda (porto seguro)","BA","-16.381853462","-39.304253003"
"fcba71d4d5db057f43249145e4eb1e27","13481","limeira","SP","-22.600556474","-47.407766903"
"c747d5b92c7648417faea95d36d763e8","61800","pacatuba","CE","-3.94695398","-38.614037032"
"715bbd5ba4e6b74cb0d2f29eb45058b0","13930","serra negra","SP","-22.616187093","-46.710428929"
"1430239a858e7682bbc43b20758af153","04087","sao paulo","SP","-23.609665898","-46.660886841"
"bb7a14e229b1c95156719c3d9552eeee","23095","rio de janeiro","RJ","-22.869027396","-43.555551409"
"d598f929fc44e1e38678e7f47250ec04","73801","formosa","GO","-15.541428321","-47.337760538"
"edc518ba25576a0188a0e8f2c3af186f","07023","guarulhos","SP","-23.477739265","-46.541862921"
"4c18691b6037662be2df78a765d98ab5","03167","sao paulo","SP","-23.556142849","-46.594339465"
"8f2b51a30523cdecddc2f179f351c7d6","04833","sao paulo","SP","-23.741075581","-46.704336392"
"6b536a23086fba0d58c08d68814397f6","24346","niteroi","RJ","-22.950688247","-43.027416185"
"95f83f51203c626648c875dd41874c7f","37564","borda da mata","MG","-22.262802189","-46.1707351"
"6b243f80ed07b10f0e8aa0f21a205f3c","81825","curitiba","PR","-25.528809229","-49.276057532"
"e7f3bf1ecd8526eb7f3b18059e6716e5","11680","ubatuba","SP","-23.45349763","-45.093703696"
"4d600e08ecbe08258c79e536c5a42fee","85988","entre rios do oeste","PR","-24.70347004","-54.240539118"
"2089a6d640999f9b9141ac719b2af596","13566","sao carlos","SP","-21.999577931","-47.887595334"
"2a167ca73899c85001a837d8fb4962f6","37540","sao paulo","SP","-22.246365676","-45.706828492"
"458c6fa920810ce2492da71bc26d9eec","15813","catanduva","SP","-21.12887336","-49.017269431"
"7494d0dcba8551df6cf37f1b905dc2f7","11013","santos","SP","-23.938839328","-46.326237432"
"698f5fa55a5f73d0740e9d9a773e8093","20751","rio de janeiro","RJ","-22.883848522","-43.30564273"
"4f0d637c1197fd65405ebd755ac9f86b","06768","taboao da serra","SP","-23.607633","-46.755642"
"3969863bb8af7f72580b3b1ffd3a17b3","03550","sao paulo","SP","-23.531368487","-46.50711701"
"2a5b78b41cd05baeac8df54c6606b92c","35570","formiga","MG","-20.462288456","-45.43342551"
"1f7dfad2cb384ea4d2d7e1ffbd78c407","01139","sao paulo","SP","-23.520559292","-46.666299802"
"08f5819815f3d06545011850bd70f0a8","11075","santos","SP","-23.954262781","-46.337662558"
"b32be1695eb7ec5f10f72d9610a12527","95012","caxias do sul","RS","-29.172757664","-51.210401189"
"b94cc9f10ddc85e4ba73a6f7974e7101","27930","macae","RJ","-22.400733268","-41.815323794"
"53243585a1d6dc2643021fd1853d8905","42738","lauro de freitas","BA","-12.893814632","-38.338935692"
"6df688df543f90e9b38f4319e75a9d88","31230","belo horizonte","MG","-19.89656157","-43.95696685"
"7f40d06aa0b5f1aa4f41af8c0480e2ef","13506","rio claro","SP","-22.391124183","-47.548853066"
"dd88d13bea9e4c2bf47daf224f8141e5","95900","lajeado","RS","-29.460820199","-51.966482632"
"72c38a04bd6a1c3dbc5298425a0db86d","85804","cascavel","PR","-24.986480752","-53.493566172"
"9e17b9d64683aebcbb9ee362d06463b4","14020","ribeirao preto","SP","-21.20031883","-47.802354316"
"b5bb2b985208834bd5bd86c7a402bbad","95800","venancio aires","RS","-29.611349103","-52.193381264"
"b1fecf4da1fa2689bccffa0121953643","79107","campo grande","MS","-20.432456943","-54.672164419"
"7b1222c3624aa89b9558b50a2594188c","15041","sao jose do rio preto","SP","-20.790323217","-49.417575158"
"e595809a6c31ec4314fd06ef198c244d","88370","navegantes","SC","-26.890534821","-48.655220328"
"ba6b68b55fe8704377a7d43c8e5c0185","30130","belo horizonte","MG","-19.931996558","-43.932281128"
"b8114f2f589a6804810f04f99b36b498","09633","sao bernardo do campo","SP","-23.654337223","-46.567209266"
"83d7070a0b9a8b4625fa8682b819fabb","06717","cotia","SP","-23.609279814","-46.917809704"
"570d4583587a5fe2d47c7be89b91ad27","02220","sao paulo","SP","-23.490040573","-46.57832756"
"9591fc341b1bfb7ef561e2968ec6e011","04456","sao paulo","SP","-23.685785708","-46.677986492"
"0af977692321d895349eded183341d28","11070","santos","SP","-23.956116524","-46.344279319"
"b33aaadd1a8891d2dfef0c4c3bdf0371","13481","limeira","SP","-22.600556474","-47.407766903"
"5d9dc90a686a8fddacffab6bab5653a3","06513","santana de parnaiba","SP","-23.462374158","-46.914306312"
"cc80e2f693fa6e2408f47ccf62413fc1","81050","curitiba","PR","-25.490156819","-49.302231851"
"dee656f0f566ed1aa85bd137c943f08f","12701","cruzeiro","SP","-22.578480899","-44.961783454"
"ace601496e211a664100321f038f50af","02372","sao paulo","SP","-23.460133859","-46.624673109"
"d673a59aac7a70d8b01e6902bf090a11","14940","ibitinga","SP","-21.757225105","-48.829541136"
"966cb4760537b1404caedd472cc610a5","09920","diadema","SP","-23.681439914","-46.622682101"
"d4a5e99e0dd915df64ba55a7fbd583fd","05041","sao paulo","SP","-23.523876574","-46.694565906"
"6bcb2352a2a0c38b845f598298ab9d26","87050","maringa","PR","-23.430727446","-51.918100548"
"2c2c9832d1bb38c5b0034a3b47d313ee","97050","santa maria","RS","-29.689891453","-53.798099793"
"f3b80352b986ab4d1057a4b724be19d0","71200","brasilia","DF","-15.799252952","-47.946162235"
"b452cb0ae35044c4a53179c39f49fb06","18047","sorocaba","SP","-23.522078948","-47.463062807"
"0307f7565ff85b299b6e5ef162b1b1a9","15085","sao jose do rio preto","SP","-20.835986831","-49.386907536"
"ffeee66ac5d5a62fe688b9d26f83f534","15130","mirassol","SP","-20.815076029","-49.507089051"
"3bfad056cf05c00dabe2f895925d83b1","06033","osasco","SP","-23.560321556","-46.778040118"
"9aa388272ee334b6ae07bc73706e254a","36886","muriae","MG","-21.136388018","-42.399282852"
"74bafed391319577bce6f4d2acc0589a","01311","sao paulo","SP","-23.564554154","-46.652440262"
"2b03ac196f5ed62ac483960fe0fa3b65","02510","sao paulo","SP","-23.512841326","-46.651729649"
"0b64bcdb0784abc139af04077d49a20e","92420","canoas","RS","-29.885268029","-51.177915325"
"0bfd0b434243adc5c2e1aa6baf19c6aa","22745","rio de janeiro","RJ","-22.934907177","-43.333706532"
"92d14edfb62ee5ae7fdff70b0f4e7233","09810","sao bernardo do campo","SP","-23.719504212","-46.565284086"
"5e105f5c9f63f5f1fd75d6cb942e55b1","15076","sao jose do rio preto","SP","-20.831587223","-49.35322351"
"2fb25ab44bdbeae6a4d816e0d0c9d500","27274","volta redonda","RJ","-22.508002485","-44.12981791"
"ed4311e67debd72b8610a5347a743087","07170","guarulhos","SP","-23.432884521","-46.438444587"
"5bf397d04035b5f45cc41e82ec106803","04144","sao paulo","SP","-23.62004777","-46.6403262"
"f9bbdd976532d50b7816d285a22bd01e","05319","sao paulo","SP","-23.539283917","-46.72820907"
"e3e15e2c0b9700561efac21c6be48066","05315","sao paulo","SP","-23.533775466","-46.731344989"
"a5bff0f43eb51f0cad7c37fac7244c8a","04827","sao paulo","SP","-23.721494368","-46.701864263"
"f52c2422904463fdd7741f99045fecb6","09230","santo andre/sao paulo","SP","-23.621228957","-46.527267008"
"14f2b3587172b9db894c9bad8dab520b","95240","ipe","RS","-28.805230822","-51.288256898"
"1354d51653f645349064725ed204e85e","01230","sao paulo","SP","-23.536669098","-46.657611442"
"eaaa46e98c9e61f6764dd1d7a2ab8b3e","59775","messias targino","RN","-6.079178863","-37.514190876"
"5b664594895aefb418afaee6d40a9a23","25750","petropolis","RJ","-22.340923895","-43.12867214"
"bf00385a5f7fc1ef39a13c2e9ee50a5f","01224","sao paulo","SP","-23.541672681","-46.652376197"
"391bbd13b6452244774beff1824006ed","13082","campinas","SP","-22.842360783","-47.104473614"
"c714262700f93defc16bf17a51a4cb23","02751","sao paulo","SP","-23.490633079","-46.681757914"
"bcd2d7510d58e293f20fad6438c1b314","81540","curitiba","PR","-25.466535662","-49.221673916"
"ec4608a1f76453166bb312b2968aeaf4","13660","porto ferreira","SP","-21.867396479","-47.478629302"
"5c603ffb38cbbf25a0e0698941324143","37004","varginha","MG","-21.560458588","-45.431777142"
"2bd05d410a8fd26dc4184a15f4f2f588","31130","belo horizonte","MG","-19.891868404","-43.94236883"
"4dab98ca6cd6d3df586203cefd28a042","91150","porto alegre","RS","-30.004383698","-51.118308914"
"293dee954235e4e4e43f129313625ebe","72125","brasilia","DF","-15.813062797","-48.067655743"
"cd68562d3f44870c08922d380acae552","14050","ribeirao preto","SP","-21.172533764","-47.822863603"
"082e0bf4cb865a6533b1e8e498cc0255","18608","botucatu","SP","-22.865812415","-48.46107307"
"c286ec035ee04ba81c97508f0b5df544","81320","curitiba","PR","-25.476285984","-49.318322591"
"dd8a29ce82d5c705ba932d81494600a5","08220","sao paulo","SP","-23.537456422","-46.466579722"
"41da412d33e8da4f22baf55cb1bde82c","29260","domingos martins","ES","-20.362024436","-40.681695787"
"782f78b632a43875dd5b53e3e49c9564","13030","campinas","SP","-22.924853869","-47.074117309"
"28405831a29823802aa22c084cfd0649","03644","sao paulo","SP","-23.526467456","-46.533523629"
"fe19dce63ae80346207c6c55713d1023","38010","uberaba","MG","-19.748524965","-47.93641406"
